[[1]]
          DRtg        ORtg Continuing_Players_WS48     OppeFGPer   OppTOVPer
20 [66.1,96.8] [52.5,97.1]           (0.318,0.436] [0.299,0.434] (16.5,26.4]
21  (96.8,103]   (104,110]         [-0.0371,0.202] (0.434,0.472] (10.3,12.4]
22   (109,116]   (117,147]           (0.436,0.601] [0.299,0.434]  [3.7,10.3]
23   (109,116]   (117,147]           (0.436,0.601] (0.542,0.735] (16.5,26.4]
24  (96.8,103] [52.5,97.1]           (0.318,0.436] (0.472,0.506] (14.3,16.5]
25  (96.8,103] [52.5,97.1]         [-0.0371,0.202] (0.472,0.506] (14.3,16.5]
26   (109,116]   (110,117]           (0.436,0.601] (0.506,0.542] (12.4,14.3]
27   (116,146]   (117,147]           (0.318,0.436] (0.542,0.735] (10.3,12.4]
28  (96.8,103]   (110,117]           (0.318,0.436] (0.472,0.506] (16.5,26.4]
29 [66.1,96.8]  (97.1,104]           (0.318,0.436] [0.299,0.434] (14.3,16.5]
30   (116,146]   (104,110]            (0.601,1.16] (0.472,0.506]  [3.7,10.3]
31   (116,146]   (104,110]           (0.202,0.318] (0.506,0.542] (10.3,12.4]
32  (96.8,103]  (97.1,104]           (0.436,0.601] (0.472,0.506] (12.4,14.3]
33  (96.8,103]   (117,147]           (0.318,0.436] (0.434,0.472] (16.5,26.4]
34   (103,109] [52.5,97.1]         [-0.0371,0.202] (0.542,0.735] (16.5,26.4]
35 [66.1,96.8] [52.5,97.1]           (0.202,0.318] [0.299,0.434] (12.4,14.3]
36 [66.1,96.8]   (104,110]           (0.436,0.601] [0.299,0.434] (12.4,14.3]
37   (116,146]   (104,110]           (0.318,0.436] (0.472,0.506]  [3.7,10.3]
38  (96.8,103]  (97.1,104]           (0.436,0.601] (0.506,0.542] (16.5,26.4]
39   (103,109]   (110,117]         [-0.0371,0.202] (0.434,0.472] (12.4,14.3]
40 [66.1,96.8]   (104,110]           (0.318,0.436] (0.434,0.472] (12.4,14.3]
41   (103,109]   (104,110]         [-0.0371,0.202] (0.472,0.506] (14.3,16.5]
42  (96.8,103] [52.5,97.1]           (0.318,0.436] (0.434,0.472] (14.3,16.5]
43   (109,116] [52.5,97.1]           (0.202,0.318] (0.542,0.735] (16.5,26.4]
44 [66.1,96.8] [52.5,97.1]         [-0.0371,0.202] (0.434,0.472]  [3.7,10.3]
45   (103,109]   (110,117]           (0.436,0.601] (0.506,0.542] (14.3,16.5]
46   (103,109] [52.5,97.1]         [-0.0371,0.202] (0.434,0.472]  [3.7,10.3]
47 [66.1,96.8]   (104,110]            (0.601,1.16] (0.472,0.506] (14.3,16.5]
48   (109,116]  (97.1,104]           (0.436,0.601] (0.542,0.735] (16.5,26.4]
49 [66.1,96.8] [52.5,97.1]           (0.202,0.318] [0.299,0.434] (10.3,12.4]
50   (116,146]   (104,110]           (0.318,0.436] (0.542,0.735] (14.3,16.5]
51 [66.1,96.8] [52.5,97.1]         [-0.0371,0.202] [0.299,0.434] (16.5,26.4]
52   (116,146]   (110,117]           (0.318,0.436] (0.506,0.542]  [3.7,10.3]
53  (96.8,103]  (97.1,104]           (0.202,0.318] [0.299,0.434]  [3.7,10.3]
54   (109,116] [52.5,97.1]         [-0.0371,0.202] (0.472,0.506] (14.3,16.5]
55   (109,116]   (110,117]           (0.202,0.318] [0.299,0.434]  [3.7,10.3]
56  (96.8,103]   (110,117]           (0.436,0.601] [0.299,0.434] (10.3,12.4]
57   (103,109]   (104,110]           (0.318,0.436] (0.506,0.542] (16.5,26.4]
58  (96.8,103]   (104,110]           (0.202,0.318] (0.434,0.472] (14.3,16.5]
59 [66.1,96.8]   (104,110]           (0.436,0.601] [0.299,0.434] (12.4,14.3]
60   (116,146]   (110,117]           (0.318,0.436] (0.542,0.735] (10.3,12.4]
61   (109,116]   (104,110]           (0.318,0.436] (0.434,0.472]  [3.7,10.3]
62 [66.1,96.8]  (97.1,104]           (0.202,0.318] (0.472,0.506] (16.5,26.4]
63   (116,146] [52.5,97.1]           (0.202,0.318] (0.542,0.735]  [3.7,10.3]
64   (116,146]  (97.1,104]           (0.318,0.436] (0.542,0.735] (14.3,16.5]
65  (96.8,103]  (97.1,104]           (0.202,0.318] (0.472,0.506] (16.5,26.4]
66   (109,116]   (110,117]           (0.318,0.436] (0.542,0.735] (14.3,16.5]
   WinsInLast15    TmTOVPer         TSPer Incoming_Players_WS48      TRBPer
1         [0,5] (16.5,27.8] (0.584,0.752]        (0.0874,0.142] (52.3,55.4]
2         (5,7]   (12.1,14] (0.584,0.752]        (0.0874,0.142] (52.3,55.4]
3        (9,11]   (12.1,14]  (0.48,0.515]         (0.142,0.206] (52.3,55.4]
4       (11,15]   (12.1,14] (0.546,0.584]         (0.206,0.546] (55.4,67.3]
5        (9,11]   (12.1,14]  (0.48,0.515]       (0.0478,0.0874] (49.4,52.3]
6       (11,15] (10.2,12.1] (0.546,0.584]         (0.142,0.206] (52.3,55.4]
7         (5,7]   (12.1,14]  (0.48,0.515]         (0.142,0.206] (55.4,67.3]
8         (5,7]   (14,16.5] (0.515,0.546]      [-0.0583,0.0478] (52.3,55.4]
9         (7,9]   (14,16.5]  (0.48,0.515]         (0.206,0.546] (46.3,49.4]
10        [0,5] (16.5,27.8] (0.584,0.752]         (0.142,0.206] (55.4,67.3]
11        [0,5] (16.5,27.8] (0.515,0.546]         (0.142,0.206] (49.4,52.3]
12        (7,9] (10.2,12.1]   [0.28,0.48]         (0.206,0.546] [31.4,46.3]
13       (9,11]  [2.7,10.2]  (0.48,0.515]         (0.206,0.546] [31.4,46.3]
14       (9,11]  [2.7,10.2]   [0.28,0.48]       (0.0478,0.0874] (46.3,49.4]
15       (9,11]  [2.7,10.2]  (0.48,0.515]         (0.206,0.546] (49.4,52.3]
16        (5,7]   (12.1,14] (0.515,0.546]       (0.0478,0.0874] (52.3,55.4]
17        [0,5] (16.5,27.8] (0.584,0.752]         (0.142,0.206] (49.4,52.3]
18        (5,7]  [2.7,10.2] (0.515,0.546]         (0.142,0.206] (49.4,52.3]
19      (11,15] (16.5,27.8]  (0.48,0.515]         (0.206,0.546] (55.4,67.3]
20        (7,9]   (14,16.5]   [0.28,0.48]         (0.142,0.206] [31.4,46.3]
21        (5,7] (10.2,12.1]  (0.48,0.515]         (0.206,0.546] (52.3,55.4]
22       (9,11]   (14,16.5] (0.584,0.752]         (0.206,0.546] (49.4,52.3]
23      (11,15] (10.2,12.1] (0.584,0.752]        (0.0874,0.142] (49.4,52.3]
24        (7,9]   (12.1,14]   [0.28,0.48]        (0.0874,0.142] (52.3,55.4]
25        [0,5] (10.2,12.1]   [0.28,0.48]      [-0.0583,0.0478] (49.4,52.3]
26       (9,11]   (12.1,14] (0.546,0.584]         (0.206,0.546] (55.4,67.3]
27        (5,7]  [2.7,10.2] (0.546,0.584]         (0.142,0.206] [31.4,46.3]
28        [0,5]   (12.1,14] (0.546,0.584]         (0.206,0.546] (52.3,55.4]
29        (7,9] (16.5,27.8] (0.546,0.584]         (0.142,0.206] [31.4,46.3]
30       (9,11]   (12.1,14] (0.515,0.546]      [-0.0583,0.0478] (52.3,55.4]
31        [0,5] (16.5,27.8] (0.584,0.752]         (0.142,0.206] [31.4,46.3]
32        (7,9]   (12.1,14] (0.515,0.546]        (0.0874,0.142] (46.3,49.4]
33        (5,7]  [2.7,10.2] (0.584,0.752]         (0.142,0.206] (52.3,55.4]
34        [0,5] (16.5,27.8]   [0.28,0.48]        (0.0874,0.142] [31.4,46.3]
35      (11,15]   (14,16.5]   [0.28,0.48]         (0.206,0.546] (55.4,67.3]
36       (9,11]   (14,16.5] (0.546,0.584]       (0.0478,0.0874] (55.4,67.3]
37        (5,7]  [2.7,10.2]   [0.28,0.48]       (0.0478,0.0874] (49.4,52.3]
38        (5,7] (16.5,27.8]  (0.48,0.515]       (0.0478,0.0874] (52.3,55.4]
39        (5,7] (16.5,27.8] (0.546,0.584]         (0.206,0.546] (55.4,67.3]
40        (7,9]   (14,16.5] (0.515,0.546]         (0.142,0.206] (52.3,55.4]
41        [0,5]   (12.1,14]   [0.28,0.48]        (0.0874,0.142] (46.3,49.4]
42        [0,5]   (12.1,14]   [0.28,0.48]        (0.0874,0.142] (52.3,55.4]
43       (9,11]   (12.1,14]   [0.28,0.48]         (0.206,0.546] (46.3,49.4]
44        [0,5]   (14,16.5]  (0.48,0.515]       (0.0478,0.0874] (55.4,67.3]
45        (5,7]   (12.1,14] (0.546,0.584]         (0.142,0.206] (46.3,49.4]
46        [0,5]   (12.1,14]   [0.28,0.48]         (0.206,0.546] (55.4,67.3]
47       (9,11] (10.2,12.1]  (0.48,0.515]        (0.0874,0.142] (55.4,67.3]
48       (9,11]   (14,16.5]  (0.48,0.515]         (0.206,0.546] (49.4,52.3]
49        (5,7] (16.5,27.8]   [0.28,0.48]        (0.0874,0.142] (46.3,49.4]
50        (5,7] (10.2,12.1]   [0.28,0.48]         (0.142,0.206] (52.3,55.4]
51        [0,5] (16.5,27.8]   [0.28,0.48]        (0.0874,0.142] [31.4,46.3]
52        (5,7]  [2.7,10.2]  (0.48,0.515]       (0.0478,0.0874] (52.3,55.4]
53      (11,15] (10.2,12.1] (0.515,0.546]         (0.206,0.546] [31.4,46.3]
54        [0,5] (16.5,27.8]   [0.28,0.48]        (0.0874,0.142] [31.4,46.3]
55        (5,7] (16.5,27.8] (0.546,0.584]         (0.142,0.206] (52.3,55.4]
56       (9,11]   (12.1,14] (0.515,0.546]        (0.0874,0.142] (49.4,52.3]
57        (5,7]   (14,16.5] (0.546,0.584]         (0.206,0.546] (49.4,52.3]
58       (9,11]   (12.1,14] (0.546,0.584]         (0.206,0.546] (49.4,52.3]
59       (9,11]   (14,16.5] (0.546,0.584]       (0.0478,0.0874] (55.4,67.3]
60        (5,7]  [2.7,10.2]  (0.48,0.515]       (0.0478,0.0874] (52.3,55.4]
61        (5,7]   (14,16.5] (0.546,0.584]      [-0.0583,0.0478] (49.4,52.3]
62       (9,11] (16.5,27.8]   [0.28,0.48]        (0.0874,0.142] (52.3,55.4]
63        (7,9]   (12.1,14]   [0.28,0.48]        (0.0874,0.142] (46.3,49.4]
64        (5,7]  [2.7,10.2]   [0.28,0.48]        (0.0874,0.142] (46.3,49.4]
65        [0,5] (16.5,27.8] (0.515,0.546]        (0.0874,0.142] [31.4,46.3]
66       (9,11]   (12.1,14] (0.584,0.752]        (0.0874,0.142] (55.4,67.3]
        BLKPer      STLPer Leaving_Players_WS48 Team_Prospect  Home
1      (4.1,6]     (7.5,9]       (0.0755,0.123]  (-5.3,-1.15]  True
2   (7.9,10.3]    (9,11.1]       (0.0755,0.123]       (2.4,6] False
3  (10.3,23.7]   (5.7,7.5]        (0.123,0.202]      (6,17.5]  True
4      (6,7.9]    (9,11.1]       (0.0755,0.123]      (6,17.5]  True
5      (4.1,6] (11.1,20.2]        (0.202,0.747]       (2.4,6]  True
6  (10.3,23.7]     (7.5,9]      [-0.097,0.0326]      (6,17.5]  True
7      (6,7.9]     [1,5.7]      (0.0326,0.0755]  (-5.3,-1.15] False
8  (10.3,23.7]     [1,5.7]        (0.123,0.202]   (-1.15,2.4]  True
9   (7.9,10.3]   (5.7,7.5]        (0.123,0.202]  (-5.3,-1.15] False
10     [0,4.1]    (9,11.1]       (0.0755,0.123]    [-15,-5.3] False
11     (6,7.9]    (9,11.1]      [-0.097,0.0326]    [-15,-5.3] False
12  (7.9,10.3]   (5.7,7.5]        (0.202,0.747]   (-1.15,2.4]  True
13     (6,7.9]     (7.5,9]        (0.123,0.202]      (6,17.5] False
14     (4.1,6]    (9,11.1]      [-0.097,0.0326]      (6,17.5] False
15 (10.3,23.7]     [1,5.7]        (0.123,0.202]      (6,17.5] False
16     (4.1,6]     [1,5.7]        (0.123,0.202]  (-5.3,-1.15]  True
17     (4.1,6]     [1,5.7]      (0.0326,0.0755]    [-15,-5.3] False
18  (7.9,10.3]     [1,5.7]        (0.202,0.747]  (-5.3,-1.15] False
19     (6,7.9]   (5.7,7.5]        (0.123,0.202]      (6,17.5]  True
20     [0,4.1] (11.1,20.2]       (0.0755,0.123]   (-1.15,2.4] False
21 (10.3,23.7]     [1,5.7]        (0.123,0.202]    [-15,-5.3]  True
22     (6,7.9]     [1,5.7]      (0.0326,0.0755]   (-1.15,2.4]  True
23  (7.9,10.3] (11.1,20.2]      [-0.097,0.0326]      (6,17.5]  True
24     (6,7.9] (11.1,20.2]       (0.0755,0.123]   (-1.15,2.4]  True
25     [0,4.1]    (9,11.1]       (0.0755,0.123]    [-15,-5.3]  True
26 (10.3,23.7]   (5.7,7.5]      [-0.097,0.0326]       (2.4,6]  True
27 (10.3,23.7]     (7.5,9]      [-0.097,0.0326]       (2.4,6]  True
28  (7.9,10.3]    (9,11.1]        (0.123,0.202]    [-15,-5.3] False
29 (10.3,23.7] (11.1,20.2]        (0.123,0.202]  (-5.3,-1.15] False
30     (6,7.9]   (5.7,7.5]      [-0.097,0.0326]      (6,17.5]  True
31     (4.1,6]    (9,11.1]        (0.202,0.747]    [-15,-5.3] False
32     (6,7.9]   (5.7,7.5]       (0.0755,0.123]   (-1.15,2.4]  True
33  (7.9,10.3] (11.1,20.2]      (0.0326,0.0755]       (2.4,6]  True
34     (6,7.9] (11.1,20.2]      (0.0326,0.0755]    [-15,-5.3]  True
35  (7.9,10.3]     (7.5,9]       (0.0755,0.123]       (2.4,6]  True
36     [0,4.1]   (5.7,7.5]        (0.123,0.202]   (-1.15,2.4] False
37     (6,7.9]   (5.7,7.5]        (0.123,0.202]  (-5.3,-1.15] False
38     [0,4.1]    (9,11.1]       (0.0755,0.123]   (-1.15,2.4] False
39     (6,7.9]    (9,11.1]        (0.202,0.747]  (-5.3,-1.15]  True
40  (7.9,10.3]    (9,11.1]       (0.0755,0.123]   (-1.15,2.4] False
41     [0,4.1]    (9,11.1]        (0.123,0.202]    [-15,-5.3]  True
42     (4.1,6]     (7.5,9]       (0.0755,0.123]   (-1.15,2.4]  True
43     [0,4.1]    (9,11.1]       (0.0755,0.123]   (-1.15,2.4] False
44 (10.3,23.7]     (7.5,9]       (0.0755,0.123]    [-15,-5.3]  True
45 (10.3,23.7]   (5.7,7.5]      [-0.097,0.0326]       (2.4,6] False
46     (4.1,6]    (9,11.1]        (0.202,0.747]  (-5.3,-1.15]  True
47 (10.3,23.7]     (7.5,9]        (0.202,0.747]       (2.4,6]  True
48     [0,4.1]    (9,11.1]      (0.0326,0.0755]       (2.4,6]  True
49  (7.9,10.3]     [1,5.7]       (0.0755,0.123]   (-1.15,2.4] False
50     [0,4.1]    (9,11.1]      (0.0326,0.0755]  (-5.3,-1.15] False
51  (7.9,10.3]    (9,11.1]      [-0.097,0.0326]    [-15,-5.3] False
52  (7.9,10.3]   (5.7,7.5]        (0.123,0.202]  (-5.3,-1.15]  True
53  (7.9,10.3]     [1,5.7]       (0.0755,0.123]       (2.4,6] False
54 (10.3,23.7]     (7.5,9]      (0.0326,0.0755]    [-15,-5.3] False
55  (7.9,10.3]     [1,5.7]       (0.0755,0.123]  (-5.3,-1.15]  True
56  (7.9,10.3]     (7.5,9]       (0.0755,0.123]   (-1.15,2.4]  True
57     [0,4.1]    (9,11.1]        (0.123,0.202]  (-5.3,-1.15] False
58     (6,7.9]     (7.5,9]      (0.0326,0.0755]       (2.4,6]  True
59     [0,4.1]   (5.7,7.5]        (0.123,0.202]   (-1.15,2.4] False
60  (7.9,10.3]    (9,11.1]        (0.123,0.202]  (-5.3,-1.15]  True
61     (4.1,6]   (5.7,7.5]        (0.202,0.747]  (-5.3,-1.15] False
62  (7.9,10.3] (11.1,20.2]      (0.0326,0.0755]   (-1.15,2.4]  True
63     [0,4.1]     [1,5.7]      (0.0326,0.0755]   (-1.15,2.4] False
64     [0,4.1] (11.1,20.2]       (0.0755,0.123]  (-5.3,-1.15] False
65     (6,7.9]    (9,11.1]      [-0.097,0.0326]  (-5.3,-1.15] False
66  (7.9,10.3]   (5.7,7.5]      (0.0326,0.0755]  (-5.3,-1.15]  True
 [ reached 'max' / getOption("max.print") -- omitted 2955 rows ]

[[74]]
          DRtg        ORtg Continuing_Players_WS48     OppeFGPer   OppTOVPer
1    (109,116]   (104,110]           (0.436,0.601] (0.506,0.542]  [3.7,10.3]
2    (103,109]  (97.1,104]           (0.436,0.601] (0.506,0.542] (16.5,26.4]
3    (109,116] [52.5,97.1]           (0.318,0.436] (0.506,0.542] (16.5,26.4]
4    (109,116]   (117,147]           (0.436,0.601] (0.542,0.735] (16.5,26.4]
5    (116,146]   (104,110]         [-0.0371,0.202] (0.472,0.506]  [3.7,10.3]
6    (103,109]   (104,110]            (0.601,1.16] (0.542,0.735] (16.5,26.4]
7    (116,146]   (117,147]           (0.436,0.601] (0.542,0.735] (12.4,14.3]
8    (109,116] [52.5,97.1]           (0.318,0.436] (0.542,0.735] (12.4,14.3]
9    (103,109]  (97.1,104]           (0.318,0.436] (0.472,0.506] (14.3,16.5]
10   (103,109] [52.5,97.1]           (0.202,0.318] (0.472,0.506]  [3.7,10.3]
11   (116,146]   (117,147]           (0.436,0.601] (0.506,0.542] (12.4,14.3]
12 [66.1,96.8] [52.5,97.1]           (0.202,0.318] [0.299,0.434] (16.5,26.4]
13   (116,146]   (117,147]           (0.202,0.318] (0.542,0.735] (12.4,14.3]
14   (116,146]   (104,110]           (0.202,0.318] (0.542,0.735] (12.4,14.3]
15   (103,109] [52.5,97.1]           (0.202,0.318] (0.472,0.506] (16.5,26.4]
16 [66.1,96.8]   (117,147]           (0.318,0.436] [0.299,0.434] (14.3,16.5]
17   (103,109]   (110,117]           (0.436,0.601] (0.506,0.542] (14.3,16.5]
18   (103,109] [52.5,97.1]           (0.202,0.318] (0.506,0.542] (14.3,16.5]
19  (96.8,103] [52.5,97.1]         [-0.0371,0.202] (0.434,0.472] (10.3,12.4]
20  (96.8,103]   (104,110]            (0.601,1.16] (0.434,0.472] (12.4,14.3]
21 [66.1,96.8] [52.5,97.1]            (0.601,1.16] (0.434,0.472] (10.3,12.4]
22 [66.1,96.8]   (104,110]         [-0.0371,0.202] [0.299,0.434] (10.3,12.4]
23 [66.1,96.8]  (97.1,104]           (0.202,0.318] [0.299,0.434] (16.5,26.4]
24 [66.1,96.8] [52.5,97.1]         [-0.0371,0.202] [0.299,0.434] (10.3,12.4]
25 [66.1,96.8] [52.5,97.1]           (0.202,0.318] (0.434,0.472] (12.4,14.3]
26   (116,146]   (117,147]           (0.202,0.318] (0.542,0.735] (12.4,14.3]
27 [66.1,96.8] [52.5,97.1]           (0.436,0.601] (0.472,0.506] (16.5,26.4]
28   (103,109]  (97.1,104]         [-0.0371,0.202] (0.472,0.506] (12.4,14.3]
29  (96.8,103]   (110,117]         [-0.0371,0.202] (0.472,0.506] (14.3,16.5]
30   (116,146]   (104,110]           (0.202,0.318] (0.506,0.542] (12.4,14.3]
31  (96.8,103] [52.5,97.1]           (0.202,0.318] (0.472,0.506] (10.3,12.4]
32  (96.8,103]   (110,117]           (0.202,0.318] (0.434,0.472] (10.3,12.4]
33   (103,109]  (97.1,104]           (0.318,0.436] (0.434,0.472] (14.3,16.5]
34   (109,116]   (117,147]           (0.202,0.318] (0.506,0.542]  [3.7,10.3]
35  (96.8,103]  (97.1,104]         [-0.0371,0.202] (0.434,0.472]  [3.7,10.3]
36 [66.1,96.8] [52.5,97.1]         [-0.0371,0.202] (0.434,0.472] (12.4,14.3]
37 [66.1,96.8]  (97.1,104]         [-0.0371,0.202] [0.299,0.434] (10.3,12.4]
38   (103,109]   (104,110]           (0.202,0.318] (0.434,0.472] (12.4,14.3]
39   (116,146]   (110,117]           (0.202,0.318] (0.506,0.542] (14.3,16.5]
40   (109,116] [52.5,97.1]           (0.202,0.318] (0.542,0.735] (16.5,26.4]
41   (116,146]   (104,110]         [-0.0371,0.202] (0.472,0.506]  [3.7,10.3]
42   (109,116] [52.5,97.1]           (0.202,0.318] (0.542,0.735] (16.5,26.4]
43 [66.1,96.8]  (97.1,104]           (0.318,0.436] [0.299,0.434] (14.3,16.5]
44   (103,109]   (110,117]           (0.202,0.318] [0.299,0.434] (10.3,12.4]
45   (103,109]   (117,147]           (0.318,0.436] (0.472,0.506] (12.4,14.3]
46 [66.1,96.8] [52.5,97.1]           (0.202,0.318] [0.299,0.434]  [3.7,10.3]
47   (109,116]   (117,147]           (0.436,0.601] (0.506,0.542] (12.4,14.3]
48   (103,109]   (104,110]           (0.202,0.318] (0.472,0.506] (14.3,16.5]
49   (116,146] [52.5,97.1]         [-0.0371,0.202] (0.506,0.542] (10.3,12.4]
50   (116,146]  (97.1,104]           (0.318,0.436] (0.542,0.735] (14.3,16.5]
51  (96.8,103]   (104,110]           (0.318,0.436] (0.472,0.506] (14.3,16.5]
52 [66.1,96.8] [52.5,97.1]           (0.202,0.318] [0.299,0.434] (16.5,26.4]
53 [66.1,96.8]  (97.1,104]           (0.436,0.601] [0.299,0.434] (12.4,14.3]
54   (109,116]  (97.1,104]           (0.318,0.436] (0.506,0.542] (10.3,12.4]
55   (103,109]   (110,117]         [-0.0371,0.202] (0.472,0.506] (10.3,12.4]
56  (96.8,103]   (104,110]           (0.436,0.601] (0.434,0.472] (14.3,16.5]
57   (116,146]   (110,117]           (0.202,0.318] (0.542,0.735] (14.3,16.5]
58   (109,116]   (117,147]         [-0.0371,0.202] (0.434,0.472]  [3.7,10.3]
59   (109,116]  (97.1,104]           (0.202,0.318] (0.542,0.735] (10.3,12.4]
60  (96.8,103]   (104,110]           (0.202,0.318] (0.434,0.472] (14.3,16.5]
61  (96.8,103] [52.5,97.1]         [-0.0371,0.202] (0.472,0.506] (14.3,16.5]
62   (116,146]  (97.1,104]            (0.601,1.16] (0.542,0.735] (12.4,14.3]
63 [66.1,96.8] [52.5,97.1]         [-0.0371,0.202] [0.299,0.434] (16.5,26.4]
64 [66.1,96.8]  (97.1,104]           (0.436,0.601] [0.299,0.434] (12.4,14.3]
65   (109,116]   (104,110]           (0.436,0.601] (0.506,0.542] (12.4,14.3]
66   (103,109] [52.5,97.1]         [-0.0371,0.202] (0.472,0.506] (10.3,12.4]
   WinsInLast15    TmTOVPer         TSPer Incoming_Players_WS48      TRBPer
1        (9,11]   (14,16.5]  (0.48,0.515]        (0.0874,0.142] (55.4,67.3]
2         (5,7] (16.5,27.8] (0.515,0.546]       (0.0478,0.0874] (49.4,52.3]
3         (7,9]  [2.7,10.2]   [0.28,0.48]         (0.142,0.206] (46.3,49.4]
4       (11,15] (10.2,12.1] (0.584,0.752]        (0.0874,0.142] (49.4,52.3]
5         [0,5]   (12.1,14] (0.546,0.584]         (0.206,0.546] [31.4,46.3]
6         (7,9]  [2.7,10.2] (0.515,0.546]      [-0.0583,0.0478] [31.4,46.3]
7         (7,9] (10.2,12.1] (0.546,0.584]        (0.0874,0.142] (55.4,67.3]
8         (7,9] (10.2,12.1]   [0.28,0.48]       (0.0478,0.0874] [31.4,46.3]
9        (9,11] (10.2,12.1] (0.515,0.546]        (0.0874,0.142] (46.3,49.4]
10        [0,5] (16.5,27.8]  (0.48,0.515]         (0.142,0.206] (52.3,55.4]
11       (9,11]   (12.1,14] (0.584,0.752]      [-0.0583,0.0478] (52.3,55.4]
12        (5,7]   (12.1,14]   [0.28,0.48]         (0.206,0.546] (49.4,52.3]
13       (9,11] (16.5,27.8] (0.584,0.752]         (0.206,0.546] (55.4,67.3]
14      (11,15] (16.5,27.8] (0.546,0.584]         (0.206,0.546] (46.3,49.4]
15        (5,7] (16.5,27.8] (0.515,0.546]       (0.0478,0.0874] [31.4,46.3]
16        [0,5] (16.5,27.8] (0.584,0.752]        (0.0874,0.142] (52.3,55.4]
17      (11,15]  [2.7,10.2] (0.515,0.546]       (0.0478,0.0874] (46.3,49.4]
18        (5,7] (10.2,12.1]   [0.28,0.48]       (0.0478,0.0874] (49.4,52.3]
19        [0,5]  [2.7,10.2]   [0.28,0.48]       (0.0478,0.0874] (49.4,52.3]
20       (9,11] (10.2,12.1]  (0.48,0.515]      [-0.0583,0.0478] (52.3,55.4]
21        (7,9]   (12.1,14]   [0.28,0.48]        (0.0874,0.142] (46.3,49.4]
22        (5,7] (16.5,27.8] (0.546,0.584]         (0.206,0.546] (55.4,67.3]
23        [0,5] (16.5,27.8] (0.546,0.584]         (0.206,0.546] (49.4,52.3]
24        [0,5]  [2.7,10.2]   [0.28,0.48]       (0.0478,0.0874] (55.4,67.3]
25        (5,7] (16.5,27.8]   [0.28,0.48]         (0.142,0.206] (52.3,55.4]
26       (9,11] (16.5,27.8] (0.584,0.752]         (0.206,0.546] (55.4,67.3]
27        (7,9]   (12.1,14]  (0.48,0.515]         (0.206,0.546] (49.4,52.3]
28        [0,5] (16.5,27.8] (0.515,0.546]         (0.206,0.546] (49.4,52.3]
29        (5,7] (16.5,27.8] (0.584,0.752]         (0.206,0.546] (55.4,67.3]
30        [0,5]   (12.1,14] (0.546,0.584]       (0.0478,0.0874] [31.4,46.3]
31        (7,9] (16.5,27.8]   [0.28,0.48]        (0.0874,0.142] (52.3,55.4]
32        (7,9]   (12.1,14] (0.584,0.752]         (0.206,0.546] (46.3,49.4]
33       (9,11]   (14,16.5]  (0.48,0.515]         (0.206,0.546] [31.4,46.3]
34        (7,9] (10.2,12.1] (0.546,0.584]         (0.142,0.206] (55.4,67.3]
35       (9,11] (10.2,12.1] (0.515,0.546]         (0.206,0.546] (49.4,52.3]
36        [0,5] (16.5,27.8]   [0.28,0.48]       (0.0478,0.0874] (52.3,55.4]
37        [0,5]  [2.7,10.2]   [0.28,0.48]         (0.206,0.546] (55.4,67.3]
38        (5,7]   (14,16.5] (0.515,0.546]        (0.0874,0.142] (52.3,55.4]
39        [0,5]   (14,16.5] (0.584,0.752]        (0.0874,0.142] (52.3,55.4]
40       (9,11]   (12.1,14]   [0.28,0.48]         (0.206,0.546] (46.3,49.4]
41        [0,5]   (12.1,14] (0.546,0.584]         (0.206,0.546] [31.4,46.3]
42       (9,11]   (12.1,14]   [0.28,0.48]         (0.206,0.546] (46.3,49.4]
43        (7,9] (16.5,27.8] (0.546,0.584]         (0.142,0.206] [31.4,46.3]
44        (7,9]   (14,16.5] (0.546,0.584]         (0.206,0.546] (46.3,49.4]
45        [0,5]  [2.7,10.2] (0.584,0.752]        (0.0874,0.142] (49.4,52.3]
46        (5,7] (16.5,27.8]   [0.28,0.48]       (0.0478,0.0874] (46.3,49.4]
47        (5,7]   (14,16.5] (0.546,0.584]       (0.0478,0.0874] (49.4,52.3]
48        (7,9] (16.5,27.8] (0.584,0.752]         (0.206,0.546] (46.3,49.4]
49        (5,7]   (12.1,14]   [0.28,0.48]         (0.206,0.546] [31.4,46.3]
50        (5,7]  [2.7,10.2]   [0.28,0.48]        (0.0874,0.142] (46.3,49.4]
51        (5,7]   (12.1,14]  (0.48,0.515]         (0.142,0.206] (55.4,67.3]
52        (5,7]   (12.1,14]   [0.28,0.48]         (0.206,0.546] (49.4,52.3]
53       (9,11] (16.5,27.8] (0.515,0.546]       (0.0478,0.0874] (52.3,55.4]
54        (7,9] (16.5,27.8]  (0.48,0.515]         (0.142,0.206] [31.4,46.3]
55       (9,11]   (12.1,14] (0.584,0.752]         (0.206,0.546] (52.3,55.4]
56        (7,9] (16.5,27.8] (0.584,0.752]         (0.142,0.206] (52.3,55.4]
57        (5,7]   (14,16.5] (0.584,0.752]         (0.142,0.206] (46.3,49.4]
58        (7,9]  [2.7,10.2] (0.584,0.752]         (0.206,0.546] [31.4,46.3]
59        (5,7]   (12.1,14]   [0.28,0.48]         (0.142,0.206] (55.4,67.3]
60        [0,5] (16.5,27.8] (0.515,0.546]         (0.206,0.546] (55.4,67.3]
61        [0,5]  [2.7,10.2]   [0.28,0.48]         (0.142,0.206] [31.4,46.3]
