43 (0.072,0.138]   (103,109]   (0.156,0.2]     (6,7.9] (20,23] (0.434,0.472] (52.3,55.4]
44     [0,0.072]   (116,146] (0.305,0.692]     (4.1,6] (26,44] (0.542,0.735] [31.4,46.3]
45 (0.072,0.138]   (116,146] (0.305,0.692]     [0,4.1] (26,44] (0.542,0.735] (46.3,49.4]
46     [0,0.072] [66.1,96.8]   (0.156,0.2] (10.3,23.7] (20,23] (0.434,0.472] (55.4,67.3]
47     [0,0.072]   (116,146] (0.305,0.692]     (4.1,6] (26,44] (0.506,0.542] (52.3,55.4]
48 (0.072,0.138]  (96.8,103]   (0.156,0.2] (10.3,23.7] (20,23] [0.299,0.434] (49.4,52.3]
49     [0,0.072] [66.1,96.8] [0.012,0.156] (10.3,23.7]  [7,18] [0.299,0.434] (55.4,67.3]
50     [0,0.072]  (96.8,103] (0.244,0.305]  (7.9,10.3] (20,23] (0.434,0.472] [31.4,46.3]
51     [0,0.072]   (109,116] (0.305,0.692]     (6,7.9] (23,26] (0.506,0.542] (55.4,67.3]
52     [0,0.072]   (109,116] (0.244,0.305]     [0,4.1] (20,23] (0.472,0.506] (46.3,49.4]
53     [0,0.072]   (116,146] (0.244,0.305]     (4.1,6] (23,26] (0.542,0.735] (52.3,55.4]
54     [0,0.072] [66.1,96.8] [0.012,0.156] (10.3,23.7] (20,23] (0.434,0.472] (55.4,67.3]
55 (0.072,0.138]  (96.8,103]   (0.2,0.244]     [0,4.1] (20,23] (0.506,0.542] (46.3,49.4]
56     [0,0.072]   (109,116] (0.305,0.692]  (7.9,10.3] (26,44] (0.472,0.506] (55.4,67.3]
57     [0,0.072]   (103,109]   (0.156,0.2]     (6,7.9]  [7,18] (0.434,0.472] (49.4,52.3]
58     [0,0.072] [66.1,96.8] [0.012,0.156]  (7.9,10.3]  [7,18] (0.472,0.506] (55.4,67.3]
59     [0,0.072]   (116,146] (0.244,0.305]     (4.1,6] (23,26] (0.506,0.542] (46.3,49.4]
60     [0,0.072]   (103,109]   (0.2,0.244]     (4.1,6] (18,20] (0.472,0.506] (52.3,55.4]
61     [0,0.072]   (109,116] (0.244,0.305]     (4.1,6] (23,26] (0.542,0.735] (55.4,67.3]
62     [0,0.072]   (109,116]   (0.2,0.244]     [0,4.1] (26,44] (0.506,0.542] (46.3,49.4]
63 (0.072,0.138]   (116,146] (0.305,0.692]     [0,4.1] (26,44] (0.542,0.735] (46.3,49.4]
64 (0.072,0.138]   (103,109]   (0.156,0.2]     (4.1,6]  [7,18] (0.506,0.542] [31.4,46.3]
65     [0,0.072]   (103,109] (0.244,0.305]     [0,4.1] (20,23] (0.434,0.472] (46.3,49.4]
66     [0,0.072]   (103,109]   (0.2,0.244]     [0,4.1] (26,44] (0.506,0.542] (46.3,49.4]
        ASTPer Team_Prospect  Home
1  (52.8,58.5]       (2.4,6] False
2  (70.5,97.4]       (2.4,6]  True
3  (64.4,70.5]  (-5.3,-1.15]  True
4  (58.5,64.4]  (-5.3,-1.15]  True
5  (58.5,64.4]  (-5.3,-1.15]  True
6  (70.5,97.4]  (-5.3,-1.15] False
7  [24.2,52.8]   (-1.15,2.4] False
8  [24.2,52.8]       (2.4,6]  True
9  (64.4,70.5]       (2.4,6]  True
10 [24.2,52.8]    [-15,-5.3] False
11 (52.8,58.5]   (-1.15,2.4]  True
12 (58.5,64.4]   (-1.15,2.4] False
13 (70.5,97.4]    [-15,-5.3]  True
14 (58.5,64.4]       (2.4,6] False
15 (64.4,70.5]   (-1.15,2.4] False
16 (58.5,64.4]       (2.4,6]  True
17 (64.4,70.5]   (-1.15,2.4]  True
18 [24.2,52.8]  (-5.3,-1.15] False
19 (70.5,97.4]  (-5.3,-1.15]  True
20 (52.8,58.5]  (-5.3,-1.15]  True
21 (58.5,64.4]   (-1.15,2.4]  True
22 [24.2,52.8]   (-1.15,2.4]  True
23 (52.8,58.5]   (-1.15,2.4] False
24 (70.5,97.4]      (6,17.5] False
25 (70.5,97.4]       (2.4,6]  True
26 (70.5,97.4]       (2.4,6]  True
27 (58.5,64.4]       (2.4,6] False
28 [24.2,52.8]   (-1.15,2.4] False
29 [24.2,52.8]   (-1.15,2.4]  True
30 [24.2,52.8]   (-1.15,2.4] False
31 (64.4,70.5]   (-1.15,2.4]  True
32 (70.5,97.4]       (2.4,6]  True
33 (58.5,64.4]       (2.4,6] False
34 (58.5,64.4]       (2.4,6] False
35 [24.2,52.8]  (-5.3,-1.15]  True
36 [24.2,52.8]  (-5.3,-1.15]  True
37 (70.5,97.4]   (-1.15,2.4]  True
38 (64.4,70.5]      (6,17.5]  True
39 (70.5,97.4]   (-1.15,2.4]  True
40 [24.2,52.8]    [-15,-5.3] False
41 [24.2,52.8]   (-1.15,2.4] False
42 [24.2,52.8]  (-5.3,-1.15] False
43 (52.8,58.5]       (2.4,6] False
44 (64.4,70.5]       (2.4,6]  True
45 [24.2,52.8]       (2.4,6] False
46 (70.5,97.4]  (-5.3,-1.15]  True
47 [24.2,52.8]    [-15,-5.3] False
48 (70.5,97.4]   (-1.15,2.4]  True
49 (70.5,97.4]       (2.4,6]  True
50 (70.5,97.4]      (6,17.5]  True
51 [24.2,52.8]   (-1.15,2.4]  True
52 (58.5,64.4]   (-1.15,2.4] False
53 [24.2,52.8]  (-5.3,-1.15]  True
54 (70.5,97.4]  (-5.3,-1.15]  True
55 (70.5,97.4]       (2.4,6]  True
56 (58.5,64.4]  (-5.3,-1.15]  True
57 [24.2,52.8]      (6,17.5] False
58 (64.4,70.5]       (2.4,6]  True
59 [24.2,52.8]  (-5.3,-1.15] False
60 (70.5,97.4]      (6,17.5]  True
61 (58.5,64.4]    [-15,-5.3] False
62 (64.4,70.5]       (2.4,6] False
63 [24.2,52.8]       (2.4,6] False
64 (58.5,64.4]       (2.4,6] False
65 (52.8,58.5]  (-5.3,-1.15] False
66 (70.5,97.4]   (-1.15,2.4] False
 [ reached 'max' / getOption("max.print") -- omitted 2955 rows ]

[[96]]
   WinsInLast15 Continuing_Players_WS Incoming_Players_WS Leaving_Players_WS WinsInLast10
1         (5,7]         (0.436,0.601]       (0.142,0.206]     (0.0755,0.123]        (3,5]
2         (7,9]         (0.436,0.601]    [-0.0583,0.0478]    [-0.097,0.0326]        (3,5]
3         (7,9]         (0.436,0.601]    [-0.0583,0.0478]    [-0.097,0.0326]        (5,6]
4         (7,9]         (0.436,0.601]      (0.0874,0.142]     (0.0755,0.123]        (3,5]
5       (11,15]         (0.436,0.601]       (0.142,0.206]    (0.0326,0.0755]       (7,10]
6         (7,9]         (0.318,0.436]       (0.142,0.206]     (0.0755,0.123]        (3,5]
7         (7,9]         (0.436,0.601]     (0.0478,0.0874]    [-0.097,0.0326]        (5,6]
8         (7,9]         (0.436,0.601]      (0.0874,0.142]      (0.123,0.202]        (3,5]
9         (7,9]         (0.436,0.601]      (0.0874,0.142]      (0.123,0.202]        (3,5]
10        (5,7]         (0.202,0.318]       (0.206,0.546]     (0.0755,0.123]        (3,5]
11        (7,9]         (0.202,0.318]       (0.142,0.206]     (0.0755,0.123]        (3,5]
12       (9,11]         (0.436,0.601]    [-0.0583,0.0478]    [-0.097,0.0326]        (6,7]
13      (11,15]         (0.436,0.601]     (0.0478,0.0874]    [-0.097,0.0326]       (7,10]
14        [0,5]         (0.202,0.318]      (0.0874,0.142]    (0.0326,0.0755]        [0,3]
15        (7,9]         (0.436,0.601]     (0.0478,0.0874]     (0.0755,0.123]        (5,6]
16       (9,11]         (0.436,0.601]     (0.0478,0.0874]     (0.0755,0.123]        (6,7]
17        (7,9]         (0.318,0.436]       (0.142,0.206]    (0.0326,0.0755]        (3,5]
18        (5,7]         (0.202,0.318]      (0.0874,0.142]    (0.0326,0.0755]        (6,7]
19        (7,9]         (0.318,0.436]      (0.0874,0.142]    (0.0326,0.0755]        (6,7]
20        (7,9]         (0.436,0.601]       (0.142,0.206]     (0.0755,0.123]        (5,6]
21       (9,11]         (0.318,0.436]      (0.0874,0.142]    (0.0326,0.0755]        (5,6]
22        (5,7]       [-0.0371,0.202]       (0.206,0.546]      (0.123,0.202]        (3,5]
23        (5,7]         (0.202,0.318]       (0.206,0.546]     (0.0755,0.123]        (3,5]
24        (7,9]          (0.601,1.16]       (0.142,0.206]     (0.0755,0.123]        (6,7]
25      (11,15]         (0.436,0.601]      (0.0874,0.142]    [-0.097,0.0326]       (7,10]
26        (5,7]         (0.436,0.601]      (0.0874,0.142]    (0.0326,0.0755]        (3,5]
27        (5,7]       [-0.0371,0.202]       (0.206,0.546]      (0.202,0.747]        (3,5]
28        [0,5]         (0.202,0.318]       (0.142,0.206]      (0.202,0.747]        [0,3]
29        (5,7]         (0.436,0.601]     (0.0478,0.0874]    (0.0326,0.0755]        [0,3]
30        [0,5]         (0.202,0.318]      (0.0874,0.142]    (0.0326,0.0755]        [0,3]
31        (7,9]         (0.202,0.318]       (0.142,0.206]     (0.0755,0.123]        (6,7]
32        (5,7]         (0.436,0.601]      (0.0874,0.142]     (0.0755,0.123]        (3,5]
33        (7,9]         (0.202,0.318]       (0.206,0.546]      (0.123,0.202]        (3,5]
34       (9,11]         (0.436,0.601]    [-0.0583,0.0478]     (0.0755,0.123]        (6,7]
35       (9,11]         (0.436,0.601]     (0.0478,0.0874]    (0.0326,0.0755]        (5,6]
36        (5,7]         (0.202,0.318]       (0.206,0.546]      (0.123,0.202]        [0,3]
37       (9,11]         (0.436,0.601]     (0.0478,0.0874]      (0.123,0.202]        (5,6]
38        [0,5]         (0.318,0.436]     (0.0478,0.0874]    (0.0326,0.0755]        (3,5]
39        (5,7]         (0.202,0.318]       (0.142,0.206]    (0.0326,0.0755]        (3,5]
40        (5,7]         (0.202,0.318]       (0.142,0.206]      (0.202,0.747]        (5,6]
41        (5,7]         (0.436,0.601]      (0.0874,0.142]    (0.0326,0.0755]        (3,5]
42        (7,9]         (0.436,0.601]     (0.0478,0.0874]      (0.123,0.202]        (5,6]
43        (7,9]         (0.202,0.318]       (0.142,0.206]     (0.0755,0.123]        (3,5]
44        (7,9]         (0.436,0.601]      (0.0874,0.142]    (0.0326,0.0755]        (5,6]
45      (11,15]         (0.436,0.601]     (0.0478,0.0874]    [-0.097,0.0326]       (7,10]
46        [0,5]         (0.202,0.318]       (0.142,0.206]     (0.0755,0.123]        [0,3]
47        (5,7]         (0.436,0.601]      (0.0874,0.142]     (0.0755,0.123]        (6,7]
48        (7,9]         (0.436,0.601]      (0.0874,0.142]     (0.0755,0.123]        (6,7]
49        (5,7]         (0.202,0.318]       (0.206,0.546]     (0.0755,0.123]        (5,6]
50      (11,15]         (0.436,0.601]      (0.0874,0.142]    [-0.097,0.0326]       (7,10]
51        (7,9]         (0.436,0.601]      (0.0874,0.142]     (0.0755,0.123]        (3,5]
52        (5,7]         (0.202,0.318]       (0.206,0.546]     (0.0755,0.123]        (3,5]
53        (7,9]         (0.436,0.601]     (0.0478,0.0874]    (0.0326,0.0755]        [0,3]
54       (9,11]         (0.436,0.601]      (0.0874,0.142]    (0.0326,0.0755]        (6,7]
55        (5,7]         (0.202,0.318]     (0.0478,0.0874]    (0.0326,0.0755]        [0,3]
56        (7,9]         (0.436,0.601]      (0.0874,0.142]     (0.0755,0.123]        (5,6]
57        (7,9]         (0.436,0.601]       (0.142,0.206]     (0.0755,0.123]        (5,6]
58        (5,7]         (0.436,0.601]    [-0.0583,0.0478]     (0.0755,0.123]        (3,5]
59        (5,7]          (0.601,1.16]     (0.0478,0.0874]    [-0.097,0.0326]        (6,7]
60        (7,9]         (0.202,0.318]      (0.0874,0.142]    (0.0326,0.0755]        (6,7]
61      (11,15]         (0.436,0.601]    [-0.0583,0.0478]    [-0.097,0.0326]       (7,10]
62       (9,11]          (0.601,1.16]    [-0.0583,0.0478]    [-0.097,0.0326]        (5,6]
63      (11,15]          (0.601,1.16]    [-0.0583,0.0478]    [-0.097,0.0326]       (7,10]
64        (7,9]         (0.436,0.601]     (0.0478,0.0874]      (0.123,0.202]        (5,6]
65        (5,7]         (0.318,0.436]       (0.142,0.206]    (0.0326,0.0755]        (3,5]
66        (5,7]         (0.318,0.436]      (0.0874,0.142]     (0.0755,0.123]        (3,5]
          Tm3PAr        DRtg   OppFT_d_FGA      BLKPer    TmPF     OppeFGPer      TRBPer
1      [0,0.072]   (103,109] [0.012,0.156]  (7.9,10.3] (20,23] (0.506,0.542] (55.4,67.3]
2      [0,0.072]  (96.8,103]   (0.156,0.2]  (7.9,10.3] (23,26] [0.299,0.434] (49.4,52.3]
3  (0.072,0.138]   (116,146] (0.244,0.305]     (4.1,6] (23,26] (0.542,0.735] [31.4,46.3]
4      [0,0.072]  (96.8,103]   (0.2,0.244]     (6,7.9] (20,23] (0.472,0.506] (46.3,49.4]
5      [0,0.072]   (103,109] (0.244,0.305] (10.3,23.7] (20,23] (0.434,0.472] (52.3,55.4]
6      [0,0.072]   (103,109] (0.305,0.692] (10.3,23.7] (26,44] (0.434,0.472] (55.4,67.3]
7  (0.072,0.138]   (109,116] (0.305,0.692]     (6,7.9] (18,20] (0.542,0.735] (46.3,49.4]
8      [0,0.072] [66.1,96.8] [0.012,0.156]  (7.9,10.3]  [7,18] [0.299,0.434] [31.4,46.3]
9      [0,0.072]  (96.8,103] (0.305,0.692]     (6,7.9] (26,44] (0.472,0.506] (46.3,49.4]
10     [0,0.072]   (103,109]   (0.156,0.2]     (4.1,6]  [7,18] (0.542,0.735] [31.4,46.3]
11     [0,0.072] [66.1,96.8]   (0.2,0.244]     (4.1,6] (20,23] [0.299,0.434] (49.4,52.3]
12     [0,0.072]   (116,146] (0.244,0.305]     (4.1,6] (26,44] (0.542,0.735] [31.4,46.3]
13 (0.072,0.138]   (109,116] [0.012,0.156]     [0,4.1] (20,23] (0.506,0.542] [31.4,46.3]
14     [0,0.072]   (109,116] (0.305,0.692]     [0,4.1] (26,44] (0.542,0.735] [31.4,46.3]
15 (0.072,0.138] [66.1,96.8] (0.244,0.305]     (4.1,6] (23,26] (0.434,0.472] (52.3,55.4]
16     [0,0.072]  (96.8,103] [0.012,0.156]     [0,4.1]  [7,18] (0.472,0.506] (55.4,67.3]
17     [0,0.072]   (103,109]   (0.156,0.2]  (7.9,10.3] (20,23] [0.299,0.434] (49.4,52.3]
18     [0,0.072]  (96.8,103] [0.012,0.156]  (7.9,10.3] (20,23] (0.506,0.542] [31.4,46.3]
19     [0,0.072] [66.1,96.8] [0.012,0.156]     (6,7.9] (20,23] [0.299,0.434] (49.4,52.3]
20     [0,0.072]   (116,146] (0.244,0.305]     (4.1,6] (20,23] (0.542,0.735] (46.3,49.4]
21     [0,0.072]   (103,109] (0.305,0.692]     [0,4.1] (26,44] (0.472,0.506] (46.3,49.4]
22     [0,0.072]   (103,109] (0.305,0.692]     [0,4.1] (20,23] (0.472,0.506] (52.3,55.4]
23     [0,0.072]  (96.8,103]   (0.156,0.2] (10.3,23.7] (18,20] (0.472,0.506] (46.3,49.4]
24     [0,0.072]   (103,109] (0.244,0.305] (10.3,23.7] (26,44] (0.434,0.472] (55.4,67.3]
25 (0.072,0.138]   (109,116]   (0.2,0.244]  (7.9,10.3] (20,23] (0.542,0.735] (49.4,52.3]
26     [0,0.072]   (116,146] (0.244,0.305]     (4.1,6] (20,23] (0.472,0.506] (55.4,67.3]
27     [0,0.072]  (96.8,103] (0.305,0.692]     [0,4.1] (26,44] [0.299,0.434] (52.3,55.4]
28 (0.072,0.138]   (116,146] (0.305,0.692]     [0,4.1] (26,44] (0.472,0.506] (49.4,52.3]
29 (0.072,0.138] [66.1,96.8]   (0.2,0.244]     [0,4.1] (20,23] [0.299,0.434] (46.3,49.4]
30     [0,0.072]   (109,116] (0.305,0.692] (10.3,23.7] (26,44] (0.506,0.542] (52.3,55.4]
31     [0,0.072]  (96.8,103] [0.012,0.156]     (4.1,6] (20,23] (0.472,0.506] (46.3,49.4]
32     [0,0.072]   (109,116] (0.244,0.305]     (6,7.9] (23,26] (0.506,0.542] (46.3,49.4]
33     [0,0.072]   (109,116]   (0.156,0.2]     (6,7.9]  [7,18] (0.434,0.472] (46.3,49.4]
34     [0,0.072]   (116,146] (0.305,0.692]     (6,7.9] (26,44] (0.506,0.542] [31.4,46.3]
35 (0.072,0.138] [66.1,96.8] [0.012,0.156]     (6,7.9]  [7,18] [0.299,0.434] (52.3,55.4]
36     [0,0.072]   (116,146] (0.244,0.305]     (4.1,6] (18,20] (0.542,0.735] (49.4,52.3]
37     [0,0.072]   (103,109]   (0.2,0.244]     [0,4.1] (26,44] (0.506,0.542] (46.3,49.4]
38     [0,0.072] [66.1,96.8] (0.244,0.305]     [0,4.1] (23,26] [0.299,0.434] (55.4,67.3]
39     [0,0.072]   (116,146]   (0.156,0.2]     [0,4.1] (18,20] (0.542,0.735] [31.4,46.3]
40     [0,0.072]   (109,116]   (0.2,0.244]     (4.1,6] (26,44] (0.542,0.735] (55.4,67.3]
41     [0,0.072]   (116,146] (0.244,0.305]     (4.1,6] (23,26] (0.542,0.735] (46.3,49.4]
42     [0,0.072]   (109,116]   (0.2,0.244]     [0,4.1] (26,44] (0.506,0.542] (46.3,49.4]
43     [0,0.072]   (116,146] (0.305,0.692]  (7.9,10.3] (26,44] (0.542,0.735] (55.4,67.3]
44 (0.072,0.138]  (96.8,103]   (0.156,0.2]  (7.9,10.3] (20,23] (0.434,0.472] (49.4,52.3]
45 (0.072,0.138]   (116,146] (0.305,0.692] (10.3,23.7] (26,44] (0.542,0.735] (46.3,49.4]
46     [0,0.072]   (116,146] (0.305,0.692]     (4.1,6] (26,44] (0.506,0.542] (52.3,55.4]
47     [0,0.072]   (109,116] (0.305,0.692]  (7.9,10.3] (26,44] (0.434,0.472] (52.3,55.4]
48  (0.138,0.19]   (109,116] (0.244,0.305]     (4.1,6] (20,23] (0.506,0.542] (52.3,55.4]
49     [0,0.072]   (109,116] (0.305,0.692]     (6,7.9] (26,44] (0.434,0.472] [31.4,46.3]
50 (0.072,0.138]   (109,116]   (0.2,0.244]  (7.9,10.3] (20,23] (0.542,0.735] (49.4,52.3]
51     [0,0.072]   (116,146] (0.305,0.692]     (6,7.9] (26,44] (0.472,0.506] [31.4,46.3]
52     [0,0.072]   (103,109]   (0.156,0.2]     (4.1,6]  [7,18] (0.542,0.735] [31.4,46.3]
53 (0.072,0.138]  (96.8,103]   (0.156,0.2] (10.3,23.7] (20,23] [0.299,0.434] (49.4,52.3]
54 (0.072,0.138]   (103,109] (0.305,0.692]     (4.1,6] (23,26] (0.434,0.472] (49.4,52.3]
55     [0,0.072] [66.1,96.8]   (0.2,0.244]  (7.9,10.3] (26,44] [0.299,0.434] (55.4,67.3]
56 (0.072,0.138]   (116,146] (0.305,0.692]     (6,7.9] (23,26] (0.542,0.735] (55.4,67.3]
57     [0,0.072] [66.1,96.8]   (0.156,0.2]     (6,7.9] (23,26] (0.434,0.472] (55.4,67.3]
58     [0,0.072]   (109,116] (0.244,0.305]     (6,7.9] (20,23] (0.472,0.506] (46.3,49.4]
59 (0.072,0.138]   (116,146]   (0.156,0.2]     (6,7.9] (18,20] (0.506,0.542] (49.4,52.3]
60     [0,0.072] [66.1,96.8] [0.012,0.156]  (7.9,10.3] (18,20] [0.299,0.434] (52.3,55.4]
61 (0.072,0.138]   (103,109] [0.012,0.156]     (6,7.9] (18,20] (0.506,0.542] (55.4,67.3]
62     [0,0.072]   (103,109] [0.012,0.156]  (7.9,10.3] (20,23] (0.472,0.506] (52.3,55.4]
63     [0,0.072] [66.1,96.8]   (0.2,0.244]     (4.1,6] (18,20] (0.434,0.472] [31.4,46.3]
64     [0,0.072]   (109,116]   (0.2,0.244]     [0,4.1] (26,44] (0.506,0.542] (46.3,49.4]
65     [0,0.072] [66.1,96.8] [0.012,0.156] (10.3,23.7]  [7,18] [0.299,0.434] (55.4,67.3]
66     [0,0.072]   (103,109] (0.244,0.305]     (4.1,6] (26,44] [0.299,0.434] (52.3,55.4]
        ASTPer Team_Prospect  Home
1  (52.8,58.5]       (2.4,6]  True
2  (70.5,97.4]  (-5.3,-1.15]  True
3  (58.5,64.4]   (-1.15,2.4] False
4  (64.4,70.5]   (-1.15,2.4]  True
5  (70.5,97.4]       (2.4,6]  True
6  (52.8,58.5]   (-1.15,2.4]  True
7  (64.4,70.5]   (-1.15,2.4]  True
8  (58.5,64.4]       (2.4,6] False
9  (64.4,70.5]       (2.4,6] False
10 (52.8,58.5]   (-1.15,2.4] False
11 (64.4,70.5]   (-1.15,2.4]  True
12 (52.8,58.5]       (2.4,6] False
13 (58.5,64.4]       (2.4,6]  True
14 (52.8,58.5]    [-15,-5.3] False
15 [24.2,52.8]   (-1.15,2.4] False
16 (64.4,70.5]       (2.4,6]  True
17 [24.2,52.8]   (-1.15,2.4] False
18 (52.8,58.5]  (-5.3,-1.15]  True
19 [24.2,52.8]  (-5.3,-1.15] False
20 (58.5,64.4]       (2.4,6] False
21 (64.4,70.5]  (-5.3,-1.15] False
22 (52.8,58.5]  (-5.3,-1.15] False
23 (58.5,64.4]   (-1.15,2.4] False
24 (58.5,64.4]       (2.4,6] False
25 (64.4,70.5]      (6,17.5]  True
26 (64.4,70.5]  (-5.3,-1.15] False
27 (64.4,70.5]  (-5.3,-1.15]  True
28 (64.4,70.5]  (-5.3,-1.15]  True
29 (70.5,97.4]   (-1.15,2.4]  True
30 [24.2,52.8]    [-15,-5.3] False
31 (52.8,58.5]       (2.4,6]  True
32 (64.4,70.5]  (-5.3,-1.15]  True
33 (70.5,97.4]   (-1.15,2.4]  True
34 [24.2,52.8]   (-1.15,2.4]  True
35 (70.5,97.4]   (-1.15,2.4]  True
36 (52.8,58.5]  (-5.3,-1.15] False
37 (70.5,97.4]   (-1.15,2.4] False
38 (58.5,64.4]  (-5.3,-1.15] False
39 (58.5,64.4]  (-5.3,-1.15] False
40 (58.5,64.4]  (-5.3,-1.15]  True
41 (64.4,70.5]  (-5.3,-1.15]  True
42 (64.4,70.5]       (2.4,6] False
43 (52.8,58.5]   (-1.15,2.4]  True
44 (58.5,64.4]   (-1.15,2.4]  True
45 (64.4,70.5]      (6,17.5]  True
46 [24.2,52.8]    [-15,-5.3] False
47 (70.5,97.4]  (-5.3,-1.15]  True
48 (70.5,97.4]       (2.4,6]  True
49 (58.5,64.4]  (-5.3,-1.15]  True
50 (64.4,70.5]      (6,17.5]  True
51 (64.4,70.5]       (2.4,6] False
52 (52.8,58.5]   (-1.15,2.4] False
53 (70.5,97.4]   (-1.15,2.4]  True
54 (58.5,64.4]       (2.4,6]  True
55 (70.5,97.4]  (-5.3,-1.15]  True
56 (58.5,64.4]   (-1.15,2.4] False
57 (58.5,64.4]       (2.4,6]  True
58 (52.8,58.5]   (-1.15,2.4] False
59 (52.8,58.5]   (-1.15,2.4] False
60 (70.5,97.4]  (-5.3,-1.15]  True
61 (64.4,70.5]      (6,17.5]  True
62 (52.8,58.5]      (6,17.5] False
63 [24.2,52.8]       (2.4,6] False
64 (64.4,70.5]       (2.4,6] False
65 (70.5,97.4]       (2.4,6]  True
66 (52.8,58.5]   (-1.15,2.4]  True
 [ reached 'max' / getOption("max.print") -- omitted 2955 rows ]

[[97]]
   WinsInLast15 Continuing_Players_WS Incoming_Players_WS Leaving_Players_WS WinsInLast10
1         (5,7]       [-0.0371,0.202]       (0.142,0.206]      (0.202,0.747]        (3,5]
2       (11,15]         (0.436,0.601]     (0.0478,0.0874]    [-0.097,0.0326]       (7,10]
3        (9,11]         (0.436,0.601]     (0.0478,0.0874]     (0.0755,0.123]       (7,10]
4         [0,5]         (0.202,0.318]       (0.142,0.206]     (0.0755,0.123]        (3,5]
5        (9,11]          (0.601,1.16]     (0.0478,0.0874]    [-0.097,0.0326]        (6,7]
6         (7,9]         (0.436,0.601]      (0.0874,0.142]      (0.123,0.202]        (3,5]
7         (5,7]         (0.202,0.318]      (0.0874,0.142]    (0.0326,0.0755]        (3,5]
8         [0,5]         (0.202,0.318]     (0.0478,0.0874]    (0.0326,0.0755]        [0,3]
9         (7,9]         (0.436,0.601]      (0.0874,0.142]    (0.0326,0.0755]        (5,6]
10        [0,5]         (0.202,0.318]       (0.142,0.206]     (0.0755,0.123]        [0,3]
11        [0,5]         (0.202,0.318]      (0.0874,0.142]    (0.0326,0.0755]        [0,3]
12        (5,7]         (0.436,0.601]      (0.0874,0.142]     (0.0755,0.123]        (3,5]
13        [0,5]       [-0.0371,0.202]       (0.206,0.546]      (0.123,0.202]        [0,3]
14        (5,7]         (0.202,0.318]       (0.206,0.546]     (0.0755,0.123]        (5,6]
15        [0,5]       [-0.0371,0.202]       (0.142,0.206]      (0.123,0.202]        [0,3]
16        [0,5]         (0.202,0.318]     (0.0478,0.0874]    (0.0326,0.0755]        [0,3]
17        (5,7]       [-0.0371,0.202]       (0.206,0.546]      (0.202,0.747]        (3,5]
18        [0,5]         (0.202,0.318]      (0.0874,0.142]    (0.0326,0.0755]        [0,3]
19       (9,11]         (0.436,0.601]      (0.0874,0.142]    [-0.097,0.0326]        (5,6]
20        (7,9]         (0.436,0.601]     (0.0478,0.0874]    (0.0326,0.0755]        (6,7]
21        [0,5]         (0.202,0.318]       (0.142,0.206]      (0.202,0.747]        [0,3]
22       (9,11]         (0.436,0.601]     (0.0478,0.0874]    (0.0326,0.0755]       (7,10]
23        [0,5]         (0.318,0.436]       (0.142,0.206]     (0.0755,0.123]        (3,5]
24        (7,9]         (0.202,0.318]       (0.142,0.206]     (0.0755,0.123]        [0,3]
25        (7,9]         (0.436,0.601]     (0.0478,0.0874]    (0.0326,0.0755]        (3,5]
26        (5,7]         (0.202,0.318]       (0.206,0.546]     (0.0755,0.123]        (3,5]
27        [0,5]         (0.318,0.436]     (0.0478,0.0874]    (0.0326,0.0755]        [0,3]
28        (5,7]         (0.202,0.318]     (0.0478,0.0874]    (0.0326,0.0755]        (5,6]
29        (7,9]         (0.436,0.601]      (0.0874,0.142]    (0.0326,0.0755]        (5,6]
30        [0,5]       [-0.0371,0.202]      (0.0874,0.142]      (0.202,0.747]        [0,3]
31        [0,5]       [-0.0371,0.202]       (0.206,0.546]      (0.123,0.202]        [0,3]
32        (5,7]         (0.436,0.601]     (0.0478,0.0874]      (0.123,0.202]        (3,5]
33      (11,15]         (0.436,0.601]     (0.0478,0.0874]    [-0.097,0.0326]       (7,10]
34        (5,7]         (0.202,0.318]       (0.206,0.546]     (0.0755,0.123]        (3,5]
35       (9,11]         (0.436,0.601]      (0.0874,0.142]    (0.0326,0.0755]        (3,5]
36        (7,9]         (0.318,0.436]       (0.206,0.546]    (0.0326,0.0755]        (3,5]
37       (9,11]         (0.202,0.318]      (0.0874,0.142]    (0.0326,0.0755]        (6,7]
38        (7,9]         (0.318,0.436]      (0.0874,0.142]    (0.0326,0.0755]        (6,7]
39        (5,7]         (0.318,0.436]       (0.206,0.546]     (0.0755,0.123]        (3,5]
40        (5,7]         (0.436,0.601]     (0.0478,0.0874]     (0.0755,0.123]        [0,3]
41        (7,9]          (0.601,1.16]    [-0.0583,0.0478]     (0.0755,0.123]        (5,6]
42       (9,11]         (0.318,0.436]      (0.0874,0.142]    (0.0326,0.0755]        (5,6]
43        [0,5]         (0.202,0.318]       (0.142,0.206]      (0.202,0.747]        (3,5]
44        (5,7]         (0.202,0.318]     (0.0478,0.0874]    (0.0326,0.0755]        [0,3]
45        (7,9]         (0.436,0.601]      (0.0874,0.142]     (0.0755,0.123]        (3,5]
46        (7,9]          (0.601,1.16]     (0.0478,0.0874]    [-0.097,0.0326]        (3,5]
47        [0,5]         (0.202,0.318]       (0.142,0.206]      (0.202,0.747]        [0,3]
48        (5,7]       [-0.0371,0.202]       (0.142,0.206]      (0.202,0.747]        [0,3]
49        [0,5]         (0.202,0.318]      (0.0874,0.142]    (0.0326,0.0755]        [0,3]
